State,State Code,Year,Year Code,Gender,Gender Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
Indiana,18,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,11,416561,Unreliable
Indiana,18,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,12,419442,Unreliable
Indiana,18,2012,2012,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,11,419442,Unreliable
Indiana,18,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,10,419442,Unreliable
Indiana,18,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,36,419442,8.6
Indiana,18,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,47,419442,11.2
Indiana,18,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,85,419442,20.3
Indiana,18,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,37,419442,8.8
Indiana,18,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,10,419442,Unreliable
Indiana,18,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,41,419442,9.8
Indiana,18,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,57,419442,13.6
Indiana,18,2012,2012,Male,M,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,15,419442,Unreliable
Iowa,19,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,199447,Unreliable
Iowa,19,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,19,199447,Unreliable
Kansas,20,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,198375,Unreliable
Kansas,20,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24,198375,12.1
Kansas,20,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,22,198375,11.1
Kansas,20,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,31,198375,15.6
Kansas,20,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,14,198375,Unreliable
Kentucky,21,2012,2012,Female,F,Person injured in collision between other specified motor vehicles (traffic),V87.7,11,280700,Unreliable
Kentucky,21,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,19,280700,Unreliable
Kentucky,21,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23,280700,8.2
Kentucky,21,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,49,280700,17.5
Kentucky,21,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,18,286962,Unreliable
Kentucky,21,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,42,286962,14.6
Kentucky,21,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,36,286962,12.5
Kentucky,21,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,93,286962,32.4
Kentucky,21,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,24,286962,8.4
Kentucky,21,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,49,286962,17.1
Kentucky,21,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,23,286962,8
Kentucky,21,2012,2012,Male,M,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,11,286962,Unreliable
Louisiana,22,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,15,325528,Unreliable
Louisiana,22,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31,325528,9.5
Louisiana,22,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,17,325528,Unreliable
Louisiana,22,2012,2012,Female,F,Assault by sharp object,X99,10,325528,Unreliable
Louisiana,22,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,19,327429,Unreliable
Louisiana,22,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,43,327429,13.1
Louisiana,22,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29,327429,8.9
Louisiana,22,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,46,327429,14
Louisiana,22,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,21,327429,6.4
Louisiana,22,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,42,327429,12.8
Louisiana,22,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,130,327429,39.7
Louisiana,22,2012,2012,Male,M,Assault by sharp object,X99,11,327429,Unreliable
Maine,23,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10,73452,Unreliable
Maryland,24,2012,2012,Female,F,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,30,406347,7.4
Maryland,24,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,16,395755,Unreliable
Maryland,24,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,395755,Unreliable
Maryland,24,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,27,395755,6.8
Maryland,24,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,22,395755,5.6
Maryland,24,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,84,395755,21.2
Maryland,24,2012,2012,Male,M,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,78,395755,19.7
Maryland,24,2012,2012,Male,M,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,11,395755,Unreliable
Massachusetts,25,2012,2012,Female,F,Other ill-defined and unspecified causes of mortality,R99,15,450421,Unreliable
Massachusetts,25,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,46,450421,10.2
Massachusetts,25,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12,450421,Unreliable
Massachusetts,25,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,36,441090,8.2
Massachusetts,25,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14,441090,Unreliable
Massachusetts,25,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,109,441090,24.7
Massachusetts,25,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,441090,6.6
Massachusetts,25,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,37,441090,8.4
Massachusetts,25,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,14,441090,Unreliable
Massachusetts,25,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,25,441090,5.7
Michigan,26,2012,2012,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,10,589034,Unreliable
Michigan,26,2012,2012,Female,F,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,21,589034,3.6
Michigan,26,2012,2012,Female,F,Other ill-defined and unspecified causes of mortality,R99,13,589034,Unreliable
Michigan,26,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,13,589034,Unreliable
Michigan,26,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37,589034,6.3
Michigan,26,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,50,589034,8.5
Michigan,26,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,12,589034,Unreliable
Michigan,26,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,15,589034,Unreliable
Michigan,26,2012,2012,Female,F,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,16,589034,Unreliable
Michigan,26,2012,2012,Male,M,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,29,588996,4.9
Michigan,26,2012,2012,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,15,588996,Unreliable
Michigan,26,2012,2012,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,19,588996,Unreliable
Michigan,26,2012,2012,Male,M,Dilated cardiomyopathy,I42.0,10,588996,Unreliable
Michigan,26,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,22,588996,3.7
Michigan,26,2012,2012,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,12,588996,Unreliable
Michigan,26,2012,2012,Male,M,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,10,588996,Unreliable
Michigan,26,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,11,588996,Unreliable
Michigan,26,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,46,588996,7.8
Michigan,26,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,84,588996,14.3
Michigan,26,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,66,588996,11.2
Michigan,26,2012,2012,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,588996,Unreliable
Michigan,26,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,61,588996,10.4
Michigan,26,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,11,588996,Unreliable
Michigan,26,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,17,588996,Unreliable
Michigan,26,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,35,588996,5.9
Michigan,26,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,135,588996,22.9
Michigan,26,2012,2012,Male,M,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,15,588996,Unreliable
Minnesota,27,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13,364030,Unreliable
Minnesota,27,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,364030,Unreliable
Minnesota,27,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,21,373065,5.6
Minnesota,27,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,36,373065,9.6
Minnesota,27,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14,373065,Unreliable
Minnesota,27,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,31,373065,8.3
Minnesota,27,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,14,373065,Unreliable
Minnesota,27,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,14,373065,Unreliable
Mississippi,28,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20,197184,10.1
Mississippi,28,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,10,191425,Unreliable
Mississippi,28,2012,2012,Male,M,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,10,191425,Unreliable
Mississippi,28,2012,2012,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,13,191425,Unreliable
Mississippi,28,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26,191425,13.6
Mississippi,28,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,14,191425,Unreliable
Mississippi,28,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,10,191425,Unreliable
Mississippi,28,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,20,191425,10.4
Mississippi,28,2012,2012,Male,M,Assault by handgun discharge,X93,19,191425,Unreliable
Mississippi,28,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,42,191425,21.9
Missouri,29,2012,2012,Female,F,Person injured in collision between other specified motor vehicles (traffic),V87.7,12,396182,Unreliable
Missouri,29,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,19,396182,Unreliable
Missouri,29,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,32,396182,8.1
Missouri,29,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,26,396182,6.6
Missouri,29,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,16,395557,Unreliable
Missouri,29,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,13,395557,Unreliable
Missouri,29,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,37,395557,9.4
Missouri,29,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,80,395557,20.2
Missouri,29,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33,395557,8.3
Missouri,29,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,36,395557,9.1
Missouri,29,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,20,395557,5.1
Missouri,29,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,11,395557,Unreliable
Missouri,29,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,30,395557,7.6
Missouri,29,2012,2012,Male,M,Assault by handgun discharge,X93,12,395557,Unreliable
Missouri,29,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,73,395557,18.5
Montana,30,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,11,64935,Unreliable
Montana,30,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,13,64935,Unreliable
Nebraska,31,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,12,128680,Unreliable
Nebraska,31,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,14,128680,Unreliable
Nevada,32,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17,190834,Unreliable
Nevada,32,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,14,201302,Unreliable
Nevada,32,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,26,201302,12.9
Nevada,32,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,21,201302,10.4
Nevada,32,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,12,201302,Unreliable
Nevada,32,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,28,201302,13.9
Nevada,32,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,23,201302,11.4
New Hampshire,33,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24,75564,31.8
New Jersey,34,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18,564460,Unreliable
New Jersey,34,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,40,564460,7.1
New Jersey,34,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,12,569641,Unreliable
New Jersey,34,2012,2012,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,12,569641,Unreliable
New Jersey,34,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,20,569641,3.5
New Jersey,34,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,82,569641,14.4
New Jersey,34,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,117,569641,20.5
New Jersey,34,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,51,569641,9
New Jersey,34,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,86,569641,15.1
New Mexico,35,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11,135258,Unreliable
New Mexico,35,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15,135258,Unreliable
New Mexico,35,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,10,142012,Unreliable
New Mexico,35,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,24,142012,16.9
New Mexico,35,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,32,142012,22.5
New Mexico,35,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,20,142012,14.1
New Mexico,35,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,16,142012,Unreliable
New Mexico,35,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,10,142012,Unreliable
New York,36,2012,2012,Female,F,"Septicaemia, unspecified",A41.9,10,1390836,Unreliable
New York,36,2012,2012,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,19,1390836,Unreliable
New York,36,2012,2012,Female,F,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,10,1390836,Unreliable
New York,36,2012,2012,Female,F,Other ill-defined and unspecified causes of mortality,R99,15,1390836,Unreliable
New York,36,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,48,1390836,3.5
New York,36,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39,1390836,2.8
New York,36,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,18,1390836,Unreliable
New York,36,2012,2012,Male,M,Unspecified human immunodeficiency virus [HIV] disease,B24,11,1366250,Unreliable
New York,36,2012,2012,Male,M,Other obesity,E66.8,11,1366250,Unreliable
New York,36,2012,2012,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,19,1366250,Unreliable
New York,36,2012,2012,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,21,1366250,1.5
New York,36,2012,2012,Male,M,Atherosclerotic heart disease,I25.1,11,1366250,Unreliable
New York,36,2012,2012,Male,M,"Asthma, unspecified",J45.9,11,1366250,Unreliable
New York,36,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,25,1366250,1.8
New York,36,2012,2012,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,10,1366250,Unreliable
New York,36,2012,2012,Male,M,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,20,1366250,1.5
New York,36,2012,2012,Male,M,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,10,1366250,Unreliable
New York,36,2012,2012,Male,M,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,10,1366250,Unreliable
New York,36,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,32,1366250,2.3
New York,36,2012,2012,Male,M,Drowning and submersion while in natural water,W69,13,1366250,Unreliable
New York,36,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,181,1366250,13.2
New York,36,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,118,1366250,8.6
New York,36,2012,2012,Male,M,Accidental poisoning by and exposure to alcohol,X45,16,1366250,Unreliable
New York,36,2012,2012,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,17,1366250,Unreliable
New York,36,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,77,1366250,5.6
New York,36,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,23,1366250,1.7
New York,36,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,38,1366250,2.8
New York,36,2012,2012,Male,M,Intentional self-harm by jumping from a high place,X80,15,1366250,Unreliable
New York,36,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,127,1366250,9.3
New York,36,2012,2012,Male,M,Assault by sharp object,X99,24,1366250,1.8
New York,36,2012,2012,Male,M,Assault by unspecified means,Y09,16,1366250,Unreliable
North Carolina,37,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,30,640353,4.7
North Carolina,37,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37,640353,5.8
North Carolina,37,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,33,640353,5.2
North Carolina,37,2012,2012,Female,F,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10,640353,Unreliable
North Carolina,37,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,13,640353,Unreliable
North Carolina,37,2012,2012,Female,F,Intentional self-harm by other and unspecified firearm discharge,X74,17,640353,Unreliable
North Carolina,37,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,20,640353,3.1
North Carolina,37,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,14,627081,Unreliable
North Carolina,37,2012,2012,Male,M,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,12,627081,Unreliable
North Carolina,37,2012,2012,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,11,627081,Unreliable
North Carolina,37,2012,2012,Male,M,Person injured in collision between other specified motor vehicles (traffic),V87.7,11,627081,Unreliable
North Carolina,37,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,84,627081,13.4
North Carolina,37,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,114,627081,18.2
North Carolina,37,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35,627081,5.6
North Carolina,37,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,48,627081,7.7
North Carolina,37,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,67,627081,10.7
North Carolina,37,2012,2012,Male,M,"Assault by rifle, shotgun and larger firearm discharge",X94,10,627081,Unreliable
North Carolina,37,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,94,627081,15
North Dakota,38,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,12,52848,Unreliable
Ohio,39,2012,2012,Female,F,"Breast, unspecified - Malignant neoplasms",C50.9,12,718785,Unreliable
Ohio,39,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,11,718785,Unreliable
Ohio,39,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,67,718785,9.3
Ohio,39,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,73,718785,10.2
Ohio,39,2012,2012,Female,F,"Intentional self-harm by hanging, strangulation and suffocation",X70,13,718785,Unreliable
Ohio,39,2012,2012,Female,F,Assault by other and unspecified firearm discharge,X95,11,718785,Unreliable
Ohio,39,2012,2012,Male,M,"Brain, unspecified - Malignant neoplasms",C71.9,10,715729,Unreliable
Ohio,39,2012,2012,Male,M,Hypertensive heart disease without (congestive) heart failure,I11.9,12,715729,Unreliable
Ohio,39,2012,2012,Male,M,"Acute myocardial infarction, unspecified",I21.9,17,715729,Unreliable
Ohio,39,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,30,715729,4.2
Ohio,39,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,169,715729,23.6
Ohio,39,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,135,715729,18.9
Ohio,39,2012,2012,Male,M,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,11,715729,Unreliable
Ohio,39,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,82,715729,11.5
Ohio,39,2012,2012,Male,M,Intentional self-harm by other and unspecified firearm discharge,X74,69,715729,9.6
Ohio,39,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,105,715729,14.7
Oklahoma,40,2012,2012,Female,F,Other ill-defined and unspecified causes of mortality,R99,10,255644,Unreliable
Oklahoma,40,2012,2012,Female,F,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,20,255644,7.8
Oklahoma,40,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16,255644,Unreliable
Oklahoma,40,2012,2012,Female,F,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,28,255644,11
Oklahoma,40,2012,2012,Male,M,"Atherosclerotic cardiovascular disease, so described",I25.0,11,265252,Unreliable
Oklahoma,40,2012,2012,Male,M,Other ill-defined and unspecified causes of mortality,R99,16,265252,Unreliable
Oklahoma,40,2012,2012,Male,M,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,11,265252,Unreliable
Oklahoma,40,2012,2012,Male,M,Car occupant [any] injured in unspecified traffic accident,V49.9,12,265252,Unreliable
Oklahoma,40,2012,2012,Male,M,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,54,265252,20.4
Oklahoma,40,2012,2012,Male,M,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10,265252,Unreliable
Oklahoma,40,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,35,265252,13.2
Oklahoma,40,2012,2012,Male,M,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29,265252,10.9
Oklahoma,40,2012,2012,Male,M,"Intentional self-harm by hanging, strangulation and suffocation",X70,32,265252,12.1
Oklahoma,40,2012,2012,Male,M,Intentional self-harm by handgun discharge,X72,28,265252,10.6
Oklahoma,40,2012,2012,Male,M,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,13,265252,Unreliable
Oklahoma,40,2012,2012,Male,M,Assault by handgun discharge,X93,20,265252,7.5
Oklahoma,40,2012,2012,Male,M,Assault by other and unspecified firearm discharge,X95,19,265252,Unreliable
Oregon,41,2012,2012,Female,F,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14,263749,Unreliable
Oregon,41,2012,2012,Male,M,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,34,269332,12.6
